Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.46,33.41,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,32.45,33.41,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,32.45,33.41,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.83,32.46,33.36,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.47,33.36,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.50,33.36,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.52,33.36,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.53,33.32,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.84,32.54,33.28,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.84,32.55,33.28,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.58,33.30,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.59,33.26,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.59,33.26,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.60,33.26,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.64,33.22,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.66,33.18,36.00,20.00,AUTO,0,100,NaN,194.70,0.00,0.00,194.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.68,33.18,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.71,33.14,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,32.73,33.10,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,32.74,33.08,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,32.77,33.04,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86,32.79,33.04,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.83,33.00,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,32.85,32.96,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,32.88,32.92,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,32.90,32.88,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,32.93,32.86,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.87,32.96,32.86,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.88,32.97,32.81,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.88,33.00,32.77,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.88,33.04,32.73,36.00,20.00,AUTO,0,100,NaN,184.25,0.00,-13.13,171.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.88,33.04,32.70,36.00,20.00,AUTO,0,100,NaN,163.90,0.00,-29.11,134.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
