Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,31.46,33.95,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
0.84,31.42,34.02,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
1.84,31.41,34.01,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
2.84,31.37,34.05,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
3.84,31.33,34.08,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
4.84,31.29,34.17,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
5.84,31.28,34.21,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
6.84,31.26,34.29,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
7.85,31.25,34.33,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
8.85,31.24,34.33,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
9.85,31.23,34.37,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
10.85,31.23,34.41,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
11.85,31.22,34.45,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
12.86,31.23,34.45,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
13.86,31.22,34.47,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
14.86,31.22,34.47,36.00,20.00,AUTO,0,100,0,227.00,0.00,0.00,227.00,NaN,NaN,NaN,NaN
15.86,31.23,34.47,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
16.86,31.24,34.53,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
17.86,31.24,34.53,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
18.86,31.24,34.53,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
19.86,31.25,34.49,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
20.87,31.26,34.49,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
21.87,31.27,34.49,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
22.87,31.28,34.49,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
23.87,31.29,34.49,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
24.87,31.33,34.45,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
25.87,31.35,34.45,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
26.88,31.36,34.41,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
27.88,31.37,34.37,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
28.88,31.40,34.37,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
29.88,31.42,34.34,36.00,20.00,AUTO,0,100,0,239.00,0.00,8.07,247.07,NaN,NaN,NaN,NaN
30.88,31.45,34.31,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
31.89,31.48,34.31,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
32.89,31.50,34.27,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
33.89,31.52,34.23,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
34.89,31.54,34.18,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
35.89,31.57,34.15,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
36.89,31.59,34.12,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
37.89,31.63,34.08,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
38.89,31.66,34.05,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
39.90,31.68,33.96,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
40.90,31.72,33.92,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
41.90,31.75,33.89,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
42.90,31.79,33.86,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
43.90,31.83,33.82,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
44.91,31.86,33.78,36.00,20.00,AUTO,0,100,0,229.50,0.00,-5.10,224.40,NaN,NaN,NaN,NaN
45.91,31.90,33.70,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
46.91,31.94,33.68,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
47.91,31.95,33.63,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
48.91,31.98,33.56,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
49.91,32.01,33.52,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
50.91,32.04,33.44,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
51.91,32.08,33.40,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
52.92,32.11,33.38,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
53.92,32.14,33.33,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
54.92,32.17,33.29,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
55.92,32.22,33.22,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
56.92,32.24,33.17,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
57.93,32.28,33.15,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
58.93,32.31,33.07,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
59.93,32.34,33.03,36.00,20.00,AUTO,0,100,0,207.75,0.00,-13.55,194.20,NaN,NaN,NaN,NaN
60.93,32.38,32.99,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
61.93,32.42,32.95,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
62.93,32.45,32.89,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
63.94,32.48,32.85,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
64.94,32.52,32.76,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
65.94,32.55,32.73,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
66.94,32.58,32.69,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
67.94,32.61,32.67,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
68.94,32.64,32.62,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
69.94,32.68,32.58,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
70.94,32.72,32.54,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
71.95,32.75,32.51,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
72.95,32.79,32.44,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
73.95,32.83,32.40,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
74.95,32.86,32.36,36.00,20.00,AUTO,0,100,0,183.75,0.00,-16.13,167.62,NaN,NaN,NaN,NaN
75.95,32.89,32.24,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
76.96,32.92,32.20,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
77.96,32.97,32.18,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
78.96,33.00,32.09,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
79.96,33.03,32.06,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
80.96,33.06,32.02,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
81.96,33.09,31.97,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
82.96,33.13,31.95,36.00,20.00,AUTO,0,100,0,157.75,0.00,-16.96,140.79,NaN,NaN,NaN,NaN
