Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,35.82,27.23,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,35.82,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.15,35.83,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.00,35.82,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,35.81,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,35.80,27.28,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,35.79,27.28,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,35.77,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.01,35.75,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.01,35.74,27.23,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.02,35.71,27.16,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,35.69,27.07,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,35.66,27.02,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,35.60,26.85,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.02,35.40,26.68,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
15.02,35.09,26.41,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
16.02,34.86,26.36,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
17.03,34.59,26.36,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
18.03,34.35,26.43,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
19.03,34.11,26.56,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
20.03,33.85,26.71,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
21.03,33.64,26.92,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
22.03,33.33,27.14,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
