Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,29.63,40.26,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,29.64,40.26,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,29.65,40.26,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.01,29.65,40.23,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,29.66,40.23,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.01,29.67,40.20,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.01,29.67,40.20,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.01,29.66,40.20,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
8.01,29.67,40.23,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
9.01,29.67,40.23,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
10.01,29.70,40.23,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
11.02,29.71,40.29,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
12.02,29.72,40.29,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
13.02,29.72,40.29,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
14.02,29.73,40.25,36.00,20.00,AUTO,9,100,0,2380.18,0.00,0.00,2380.18,0.00,0.00,0.00,0.00
15.02,29.75,40.25,36.00,20.00,AUTO,9,100,0,2363.44,0.00,0.00,2363.44,0.00,0.00,0.00,0.00
16.03,29.76,40.22,36.00,20.00,AUTO,9,100,0,2363.44,0.00,0.00,2363.44,0.00,0.00,0.00,0.00
