Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,33.22,31.63,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,33.19,31.63,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,33.20,31.63,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,33.19,31.63,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,33.20,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,33.21,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,33.22,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,33.22,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,33.23,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.84,33.23,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,33.25,31.67,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,33.27,31.63,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,33.29,31.64,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,33.30,31.64,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,33.30,31.61,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.85,33.30,31.61,36.00,20.00,AUTO,0,100,NaN,194.60,0.00,0.00,194.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,33.30,31.61,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,33.30,31.61,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,33.33,31.57,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,33.35,31.57,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,33.38,31.57,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.87,33.41,31.52,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,33.41,31.48,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,33.43,31.48,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,33.45,31.45,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,33.46,31.46,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,33.49,31.46,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88,33.50,31.42,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.87,33.53,31.34,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.88,33.56,31.34,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.88,33.57,31.30,36.00,20.00,AUTO,0,100,NaN,189.00,0.00,-3.45,185.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.89,33.60,31.30,36.00,20.00,AUTO,0,100,NaN,170.45,0.00,-11.38,159.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.88,33.62,31.26,36.00,20.00,AUTO,0,100,NaN,170.45,0.00,-11.38,159.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.88,33.64,31.24,36.00,20.00,AUTO,0,100,NaN,170.45,0.00,-11.38,159.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.88,33.67,31.24,36.00,20.00,AUTO,0,100,NaN,170.45,0.00,-11.38,159.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.89,33.71,31.20,36.00,20.00,AUTO,0,100,NaN,170.45,0.00,-11.38,159.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
