Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.40,33.48,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,32.40,33.43,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,32.40,33.44,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,32.41,33.44,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.43,33.41,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.44,33.44,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.45,33.44,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.46,33.41,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,32.47,33.41,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,32.47,33.36,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.49,33.36,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.50,33.32,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.52,33.28,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.54,33.28,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.55,33.28,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.58,33.26,36.00,20.00,AUTO,0,100,NaN,198.00,0.00,0.00,248.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.59,33.26,36.00,20.00,AUTO,0,100,NaN,188.93,0.00,-11.21,227.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.60,33.26,36.00,20.00,AUTO,0,100,NaN,188.93,0.00,-11.21,227.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
