Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,30.94,35.27,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,30.92,35.27,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,30.91,35.27,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.83,30.90,35.27,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,30.89,35.31,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,30.89,35.29,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,30.87,35.29,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,30.87,35.32,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.84,30.87,35.32,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.84,30.87,35.32,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,30.87,35.34,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,30.89,35.34,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,30.90,35.34,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,30.90,35.34,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,30.91,35.34,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.85,30.92,35.31,36.00,20.00,AUTO,0,100,NaN,202.40,0.00,0.00,202.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,30.93,35.31,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,30.94,35.31,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,30.95,35.27,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,30.96,35.27,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,30.98,35.27,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86,31.00,35.24,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,31.02,35.24,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,31.05,35.21,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,31.07,35.19,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,31.10,35.15,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,31.13,35.15,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.87,31.16,35.12,36.00,20.00,AUTO,0,100,NaN,203.40,0.00,1.32,204.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
