Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,30.99,33.41,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,31.00,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.00,30.99,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,30.99,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,30.98,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,30.98,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,30.98,33.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,30.96,33.41,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
8.01,30.95,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
9.01,30.96,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
10.01,30.95,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
11.02,30.95,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
12.02,30.94,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
13.02,30.95,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
14.02,30.95,33.45,36.00,20.00,AUTO,9,100,0,251.00,0.00,0.67,251.67,NaN,NaN,NaN,NaN
15.02,30.94,33.49,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
16.03,30.95,33.49,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
17.03,30.96,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
18.03,30.96,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
19.03,30.96,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
20.03,30.96,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
21.03,30.97,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
22.03,30.97,33.45,36.00,20.00,AUTO,9,100,0,252.50,0.00,1.79,254.29,NaN,NaN,NaN,NaN
23.04,30.98,33.45,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
24.04,30.99,33.45,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
25.04,30.99,33.45,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
26.04,30.99,33.45,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
27.04,31.01,33.41,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
28.04,31.02,33.41,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
29.04,31.04,33.41,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
30.05,31.05,33.41,36.00,20.00,AUTO,9,100,0,251.50,0.00,-1.36,250.14,NaN,NaN,NaN,NaN
31.05,31.06,33.41,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
32.05,31.07,33.37,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
33.05,31.08,33.39,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
34.05,31.09,33.39,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
35.06,31.11,33.35,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
36.05,31.11,33.35,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
37.06,31.13,33.35,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
38.06,31.14,33.31,36.00,20.00,AUTO,9,100,0,247.75,0.00,-4.45,243.30,NaN,NaN,NaN,NaN
39.06,31.16,33.31,36.00,20.00,AUTO,9,100,0,243.25,0.00,-5.58,237.67,NaN,NaN,NaN,NaN
40.06,31.18,33.27,36.00,20.00,AUTO,9,100,0,243.25,0.00,-5.58,237.67,NaN,NaN,NaN,NaN
41.06,31.20,33.27,36.00,20.00,AUTO,9,100,0,243.25,0.00,-5.58,237.67,NaN,NaN,NaN,NaN
42.07,31.21,33.23,36.00,20.00,AUTO,9,100,0,243.25,0.00,-5.58,237.67,NaN,NaN,NaN,NaN
43.07,31.22,33.25,36.00,20.00,AUTO,9,100,0,243.25,0.00,-5.58,237.67,NaN,NaN,NaN,NaN
