Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,31.53,35.60,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,31.52,35.63,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.01,31.48,35.70,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,31.45,35.76,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,31.43,35.80,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,31.41,35.82,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,31.40,35.85,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.02,31.38,35.89,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.02,31.36,35.92,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.02,31.34,35.92,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.02,31.33,35.95,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,31.30,35.98,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,31.29,35.98,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,31.28,36.02,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.03,31.26,36.02,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
15.02,31.24,36.05,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
16.03,31.24,36.08,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
17.03,31.22,36.10,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
18.03,31.20,36.14,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
19.03,31.19,36.17,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
20.03,31.18,36.20,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
21.04,31.18,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
22.04,31.18,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
23.04,31.18,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
24.04,31.19,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
25.04,31.19,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
26.05,31.21,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
27.04,31.22,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
28.05,31.22,36.24,36.00,20.00,AUTO,1,100,0,188.60,0.00,7.66,196.26,NaN,NaN,NaN,NaN
29.05,31.23,36.24,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
30.05,31.25,36.22,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
31.05,31.26,36.22,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
32.05,31.27,36.19,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
33.05,31.28,36.19,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
34.06,31.29,36.15,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
35.06,31.33,36.15,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
36.06,31.35,36.12,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
37.06,31.37,36.08,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
38.06,31.40,36.08,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
39.07,31.42,36.05,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
40.07,31.44,36.04,36.00,20.00,AUTO,1,100,0,191.20,0.00,3.52,194.72,NaN,NaN,NaN,NaN
