Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,29.83,40.39,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,29.85,40.39,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,29.86,40.35,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,29.86,40.35,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.01,29.87,40.32,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.00,29.87,40.34,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.01,29.88,40.30,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.01,29.87,40.30,36.00,20.00,AUTO,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
8.01,29.88,40.30,36.00,20.00,AUTO,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
9.05,29.91,40.27,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
10.12,29.91,40.27,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
11.02,29.93,40.27,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
12.02,29.94,40.27,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
13.02,29.94,40.23,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
14.02,29.95,40.23,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
15.02,29.96,40.23,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
16.02,29.97,40.23,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
17.02,29.98,40.17,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
18.02,29.98,40.13,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
19.03,30.01,40.13,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
20.03,30.02,40.13,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
21.03,30.03,40.10,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
22.03,30.04,40.13,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
23.03,30.05,40.09,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
24.03,30.06,40.09,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
25.04,30.07,40.06,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
26.04,30.08,40.06,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
27.04,30.09,40.06,36.00,20.00,MAN,9,100,0,30700.00,0.00,14.29,30685.71,0.00,0.00,0.00,0.00
