Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,28.14,42.39,36.00,20.00,AUTO,10,100,0,393.01,0.00,0.00,393.01,0.00,0.00,0.00,0.00
0.84,28.12,42.39,36.00,20.00,AUTO,18,100,0,394.08,0.00,0.00,394.08,0.00,0.00,0.00,0.00
1.84,28.13,42.39,36.00,20.00,AUTO,18,100,0,393.54,0.00,0.00,393.54,0.00,0.00,0.00,0.00
2.84,28.14,42.35,36.00,20.00,AUTO,18,100,0,393.01,0.00,0.00,393.01,0.00,0.00,0.00,0.00
3.84,28.14,42.35,36.00,20.00,AUTO,18,100,0,393.01,0.00,0.00,393.01,0.00,0.00,0.00,0.00
4.85,28.15,42.41,36.00,20.00,AUTO,18,100,0,392.47,0.00,0.00,392.47,0.00,0.00,0.00,0.00
5.85,28.15,42.41,36.00,20.00,AUTO,18,100,0,392.47,0.00,0.00,392.47,0.00,0.00,0.00,0.00
6.85,28.16,42.41,36.00,20.00,AUTO,18,100,0,391.93,0.00,0.00,391.93,0.00,0.00,0.00,0.00
7.85,28.17,42.37,36.00,20.00,AUTO,18,100,0,391.40,0.00,0.00,391.40,0.00,0.00,0.00,0.00
8.85,28.18,42.37,36.00,20.00,AUTO,18,100,0,390.86,0.00,0.00,390.86,0.00,0.00,0.00,0.00
9.86,28.19,42.37,36.00,20.00,AUTO,18,100,0,390.32,0.00,0.00,390.32,0.00,0.00,0.00,0.00
10.86,28.19,42.34,36.00,20.00,AUTO,18,100,0,390.32,0.00,0.00,390.32,0.00,0.00,0.00,0.00
11.86,28.20,42.34,36.00,20.00,AUTO,18,100,0,389.79,0.00,0.00,389.79,0.00,0.00,0.00,0.00
12.86,28.21,42.34,36.00,20.00,AUTO,18,100,0,389.25,0.00,0.00,389.25,0.00,0.00,0.00,0.00
13.86,28.24,42.27,36.00,20.00,AUTO,18,100,0,388.18,0.00,0.00,388.18,0.00,0.00,0.00,0.00
14.87,28.26,42.27,36.00,20.00,AUTO,18,100,0,387.11,0.00,0.00,387.11,0.00,0.00,0.00,0.00
15.86,28.26,42.24,36.00,20.00,AUTO,18,100,0,387.11,0.00,0.00,387.11,0.00,0.00,0.00,0.00
16.87,28.27,42.24,36.00,20.00,AUTO,18,100,0,386.57,0.00,0.00,386.57,0.00,0.00,0.00,0.00
17.87,28.29,42.20,36.00,20.00,AUTO,18,100,0,385.50,0.00,0.00,385.50,0.00,0.00,0.00,0.00
