Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.52,33.12,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,32.49,33.12,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,32.50,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,32.50,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.52,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.53,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.54,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.54,33.08,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,32.55,33.04,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,32.56,33.04,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.58,33.00,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.59,33.02,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.60,33.02,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.62,33.02,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.63,32.98,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.66,32.94,36.00,20.00,AUTO,0,100,NaN,191.40,0.00,0.00,191.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.70,32.94,36.00,20.00,AUTO,0,100,NaN,184.53,0.00,-2.12,182.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.73,32.86,36.00,20.00,AUTO,0,100,NaN,184.53,0.00,-2.12,182.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
