Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,34.77,34.73,36.00,20.00,AUTO,10,100,0,123.20,0.00,0.00,123.20,0.00,0.00,0.00,0.00
0.84,34.76,34.73,36.00,20.00,AUTO,16,100,0,124.27,0.00,0.00,124.27,0.00,0.00,0.00,0.00
1.84,34.76,34.73,36.00,20.00,AUTO,16,100,0,124.27,0.00,0.00,124.27,0.00,0.00,0.00,0.00
2.84,34.76,34.73,36.00,20.00,AUTO,16,100,0,124.27,0.00,0.00,124.27,0.00,0.00,0.00,0.00
3.84,34.77,34.69,36.00,20.00,AUTO,16,100,0,123.20,0.00,0.00,123.20,0.00,0.00,0.00,0.00
4.85,34.78,34.69,36.00,20.00,AUTO,16,100,0,122.13,0.00,0.00,122.13,0.00,0.00,0.00,0.00
5.85,34.78,34.69,36.00,20.00,AUTO,16,100,0,122.13,0.00,0.00,122.13,0.00,0.00,0.00,0.00
6.85,34.78,34.69,36.00,20.00,AUTO,16,100,0,122.13,0.00,0.00,122.13,0.00,0.00,0.00,0.00
7.85,34.80,34.69,36.00,20.00,AUTO,16,100,0,119.98,0.00,0.00,119.98,0.00,0.00,0.00,0.00
8.85,34.80,34.69,36.00,20.00,AUTO,16,100,0,119.98,0.00,0.00,119.98,0.00,0.00,0.00,0.00
9.86,34.80,34.69,36.00,20.00,AUTO,16,100,0,119.98,0.00,0.00,119.98,0.00,0.00,0.00,0.00
10.86,34.82,34.69,36.00,20.00,AUTO,16,100,0,117.84,0.00,0.00,117.84,0.00,0.00,0.00,0.00
11.86,34.82,34.69,36.00,20.00,AUTO,16,100,0,117.84,0.00,0.00,117.84,0.00,0.00,0.00,0.00
12.86,34.83,34.64,36.00,20.00,AUTO,16,100,0,116.77,0.00,0.00,116.77,0.00,0.00,0.00,0.00
13.86,34.84,34.66,36.00,20.00,AUTO,16,100,0,115.69,0.00,0.00,115.69,0.00,0.00,0.00,0.00
14.86,34.85,34.66,36.00,20.00,AUTO,16,100,0,114.62,0.00,0.00,114.62,0.00,0.00,0.00,0.00
15.87,34.86,34.66,36.00,20.00,AUTO,16,100,0,113.55,0.00,0.00,113.55,0.00,0.00,0.00,0.00
16.87,34.86,34.66,36.00,20.00,AUTO,16,100,0,113.55,0.00,0.00,113.55,0.00,0.00,0.00,0.00
17.87,34.88,34.63,36.00,20.00,AUTO,16,100,0,112.48,0.00,0.00,112.48,0.00,0.00,0.00,0.00
18.87,34.89,34.63,36.00,20.00,AUTO,16,100,0,111.40,0.00,0.00,111.40,0.00,0.00,0.00,0.00
19.87,34.90,34.63,36.00,20.00,AUTO,16,100,0,110.33,0.00,0.00,110.33,0.00,0.00,0.00,0.00
20.87,34.91,34.63,36.00,20.00,AUTO,16,100,0,109.26,0.00,0.00,109.26,0.00,0.00,0.00,0.00
21.87,34.94,34.58,36.00,20.00,AUTO,16,100,0,106.04,0.00,0.00,106.04,0.00,0.00,0.00,0.00
22.87,34.94,34.58,36.00,20.00,AUTO,16,100,0,106.04,0.00,0.00,106.04,0.00,0.00,0.00,0.00
23.88,34.95,34.54,36.00,20.00,AUTO,16,100,0,104.97,0.00,0.00,104.97,0.00,0.00,0.00,0.00
24.88,34.96,34.54,36.00,20.00,AUTO,16,100,0,103.90,0.00,0.00,103.90,0.00,0.00,0.00,0.00
25.88,34.98,34.50,36.00,20.00,AUTO,16,100,0,101.75,0.00,0.00,101.75,0.00,0.00,0.00,0.00
