Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,36.02,32.54,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.01,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.01,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.01,36.02,32.54,36.00,20.00,AUTO,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.01,36.02,32.63,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
8.01,36.02,32.63,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
9.01,36.02,32.67,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
10.01,35.99,32.67,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
11.01,35.99,32.67,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
12.02,35.98,32.67,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
13.02,35.97,32.70,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
14.02,35.96,32.70,36.00,20.00,AUTO,8,0,0,-2.00,0.00,0.00,-2.00,0.00,0.00,0.00,0.00
15.02,35.96,32.70,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
16.02,35.95,32.70,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
17.03,35.94,32.75,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
18.03,35.93,32.75,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
19.03,35.93,32.75,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
20.03,35.92,32.79,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
21.03,35.90,32.79,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
22.03,35.89,32.79,36.00,20.00,AUTO,8,0,0,0.63,0.00,0.00,0.63,0.00,0.00,0.00,0.00
23.03,35.87,32.79,36.00,20.00,AUTO,8,7,0,7.25,0.00,0.00,7.25,0.00,0.00,0.00,0.00
24.03,35.88,32.79,36.00,20.00,AUTO,8,7,0,7.25,0.00,0.00,7.25,0.00,0.00,0.00,0.00
25.04,35.87,32.83,36.00,20.00,AUTO,8,7,0,7.25,0.00,0.00,7.25,0.00,0.00,0.00,0.00
