Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,27.23,45.21,36.00,20.00,AUTO,10,100,0,175.44,0.00,0.00,175.44,0.00,0.00,0.00,0.00
0.84,27.21,45.21,36.00,20.00,AUTO,18,100,0,175.86,0.00,0.00,175.86,0.00,0.00,0.00,0.00
1.84,27.21,45.18,36.00,20.00,AUTO,18,100,0,175.86,0.00,0.00,175.86,0.00,0.00,0.00,0.00
2.84,27.22,45.18,36.00,20.00,AUTO,18,100,0,175.65,0.00,0.00,175.65,0.00,0.00,0.00,0.00
3.85,27.22,45.18,36.00,20.00,AUTO,18,100,0,175.65,0.00,0.00,175.65,0.00,0.00,0.00,0.00
4.85,27.23,45.15,36.00,20.00,AUTO,18,100,0,175.44,0.00,0.00,175.44,0.00,0.00,0.00,0.00
5.85,27.23,45.15,36.00,20.00,AUTO,18,100,0,175.44,0.00,0.00,175.44,0.00,0.00,0.00,0.00
6.85,27.25,45.15,36.00,20.00,AUTO,18,100,0,175.01,0.00,0.00,175.01,0.00,0.00,0.00,0.00
7.85,27.25,45.11,36.00,20.00,AUTO,18,100,0,175.01,0.00,0.00,175.01,0.00,0.00,0.00,0.00
8.85,27.25,45.11,36.00,20.00,AUTO,18,100,0,175.01,0.00,0.00,175.01,0.00,0.00,0.00,0.00
9.85,27.26,45.11,36.00,20.00,AUTO,18,100,0,174.79,0.00,0.00,174.79,0.00,0.00,0.00,0.00
10.86,27.26,45.08,36.00,20.00,AUTO,18,100,0,174.79,0.00,0.00,174.79,0.00,0.00,0.00,0.00
11.86,27.27,45.08,36.00,20.00,AUTO,18,100,0,174.58,0.00,0.00,174.58,0.00,0.00,0.00,0.00
12.86,27.28,45.04,36.00,20.00,AUTO,18,100,0,174.36,0.00,0.00,174.36,0.00,0.00,0.00,0.00
13.86,27.29,45.04,36.00,20.00,AUTO,18,100,0,174.15,0.00,0.00,174.15,0.00,0.00,0.00,0.00
14.86,27.30,45.07,36.00,20.00,AUTO,18,100,0,173.93,0.00,0.00,173.93,0.00,0.00,0.00,0.00
15.86,27.32,45.03,36.00,20.00,AUTO,18,100,0,173.50,0.00,0.00,173.50,0.00,0.00,0.00,0.00
16.87,27.32,45.00,36.00,20.00,AUTO,18,100,0,173.50,0.00,0.00,173.50,0.00,0.00,0.00,0.00
17.87,27.35,45.00,36.00,20.00,AUTO,18,100,0,173.08,0.00,0.00,173.08,0.00,0.00,0.00,0.00
18.87,27.36,44.97,36.00,20.00,AUTO,18,100,0,172.86,0.00,0.00,172.86,0.00,0.00,0.00,0.00
19.87,27.37,44.93,36.00,20.00,AUTO,18,100,0,172.65,0.00,0.00,172.65,0.00,0.00,0.00,0.00
20.87,27.38,44.93,36.00,20.00,AUTO,18,100,0,172.43,0.00,0.00,172.43,0.00,0.00,0.00,0.00
21.88,27.39,44.90,36.00,20.00,AUTO,18,100,0,172.22,0.00,0.00,172.22,0.00,0.00,0.00,0.00
22.87,27.41,44.90,36.00,20.00,AUTO,18,100,0,171.79,0.00,0.00,171.79,0.00,0.00,0.00,0.00
23.88,27.42,44.87,36.00,20.00,AUTO,18,100,0,171.57,0.00,0.00,171.57,0.00,0.00,0.00,0.00
24.88,27.42,44.83,36.00,20.00,AUTO,18,100,0,171.57,0.00,0.00,171.57,0.00,0.00,0.00,0.00
25.88,27.44,44.80,36.00,20.00,AUTO,18,100,0,171.14,0.00,0.00,171.14,0.00,0.00,0.00,0.00
26.88,27.45,44.80,36.00,20.00,AUTO,18,100,0,170.93,0.00,0.00,170.93,0.00,0.00,0.00,0.00
27.88,27.46,44.79,36.00,20.00,AUTO,18,100,0,170.72,0.00,0.00,170.72,0.00,0.00,0.00,0.00
28.88,27.47,44.76,36.00,20.00,AUTO,18,100,0,170.50,0.00,0.00,170.50,0.00,0.00,0.00,0.00
29.89,27.50,44.76,36.00,20.00,AUTO,18,100,0,170.07,0.00,0.00,170.07,0.00,0.00,0.00,0.00
30.89,27.52,44.72,36.00,20.00,AUTO,18,100,0,169.64,0.00,0.00,169.64,0.00,0.00,0.00,0.00
31.89,27.54,44.69,36.00,20.00,AUTO,18,100,0,169.21,0.00,0.00,169.21,0.00,0.00,0.00,0.00
32.89,27.55,44.66,36.00,20.00,AUTO,18,100,0,169.00,0.00,0.00,169.00,0.00,0.00,0.00,0.00
33.89,27.57,44.62,36.00,20.00,AUTO,18,100,0,168.57,0.00,0.00,168.57,0.00,0.00,0.00,0.00
34.89,27.58,44.59,36.00,20.00,AUTO,18,100,0,168.36,0.00,0.00,168.36,0.00,0.00,0.00,0.00
35.90,27.60,44.52,36.00,20.00,AUTO,18,100,0,167.93,0.00,0.00,167.93,0.00,0.00,0.00,0.00
36.90,27.61,44.49,36.00,20.00,AUTO,18,100,0,167.71,0.00,0.00,167.71,0.00,0.00,0.00,0.00
37.90,27.64,44.45,36.00,20.00,AUTO,18,100,0,167.28,0.00,0.00,167.28,0.00,0.00,0.00,0.00
38.90,27.65,44.45,36.00,20.00,AUTO,18,100,0,167.07,0.00,0.00,167.07,0.00,0.00,0.00,0.00
39.90,27.67,44.42,36.00,20.00,AUTO,18,100,0,166.64,0.00,0.00,166.64,0.00,0.00,0.00,0.00
40.90,27.69,44.42,36.00,20.00,AUTO,18,100,0,166.21,0.00,0.00,166.21,0.00,0.00,0.00,0.00
41.90,27.70,44.38,36.00,20.00,AUTO,18,100,0,166.00,0.00,0.00,166.00,0.00,0.00,0.00,0.00
42.91,27.71,44.35,36.00,20.00,AUTO,18,100,0,165.78,0.00,0.00,165.78,0.00,0.00,0.00,0.00
43.91,27.73,44.31,36.00,20.00,AUTO,18,100,0,165.35,0.00,0.00,165.35,0.00,0.00,0.00,0.00
44.91,27.74,44.28,36.00,20.00,AUTO,18,100,0,165.14,0.00,0.00,165.14,0.00,0.00,0.00,0.00
45.91,27.75,44.25,36.00,20.00,AUTO,18,100,0,164.92,0.00,0.00,164.92,0.00,0.00,0.00,0.00
46.91,27.78,44.21,36.00,20.00,AUTO,18,100,0,164.50,0.00,0.00,164.50,0.00,0.00,0.00,0.00
47.91,27.82,44.20,36.00,20.00,AUTO,18,100,0,163.64,0.00,0.00,163.64,0.00,0.00,0.00,0.00
48.92,27.82,44.16,36.00,20.00,AUTO,18,100,0,163.64,0.00,0.00,163.64,0.00,0.00,0.00,0.00
49.92,27.84,44.13,36.00,20.00,AUTO,18,100,0,163.21,0.00,0.00,163.21,0.00,0.00,0.00,0.00
50.92,27.86,44.10,36.00,20.00,AUTO,18,100,0,162.78,0.00,0.00,162.78,0.00,0.00,0.00,0.00
51.92,27.89,44.06,36.00,20.00,AUTO,18,100,0,162.14,0.00,0.00,162.14,0.00,0.00,0.00,0.00
52.92,27.93,44.03,36.00,20.00,AUTO,18,100,0,161.49,0.00,0.00,161.49,0.00,0.00,0.00,0.00
53.93,27.95,43.96,36.00,20.00,AUTO,18,100,0,161.06,0.00,0.00,161.06,0.00,0.00,0.00,0.00
54.93,27.96,43.93,36.00,20.00,AUTO,18,100,0,160.85,0.00,0.00,160.85,0.00,0.00,0.00,0.00
55.93,27.98,43.93,36.00,20.00,AUTO,18,100,0,160.42,0.00,0.00,160.42,0.00,0.00,0.00,0.00
56.93,28.01,43.86,36.00,20.00,AUTO,18,100,0,159.78,0.00,0.00,159.78,0.00,0.00,0.00,0.00
57.93,28.04,43.79,36.00,20.00,AUTO,18,100,0,159.13,0.00,0.00,159.13,0.00,0.00,0.00,0.00
58.93,28.06,43.75,36.00,20.00,AUTO,18,100,0,158.70,0.00,0.00,158.70,0.00,0.00,0.00,0.00
59.93,28.10,43.69,36.00,20.00,AUTO,18,100,0,158.06,0.00,0.00,158.06,0.00,0.00,0.00,0.00
