Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.48,33.00,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,32.47,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,32.47,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,32.47,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.49,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.52,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.52,33.00,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.53,32.96,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,32.53,32.96,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,32.56,32.92,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.58,32.94,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.59,32.89,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.61,32.89,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.62,32.86,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.63,32.86,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.66,32.86,36.00,20.00,AUTO,0,100,NaN,211.20,0.00,0.00,211.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.68,32.82,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.70,32.82,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,32.72,32.78,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,32.73,32.73,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.87,32.75,32.76,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86,32.78,32.72,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.82,32.67,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,32.85,32.64,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,32.88,32.60,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,32.90,32.51,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,32.91,32.51,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88,32.94,32.49,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.88,32.98,32.45,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.88,32.99,32.45,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.88,33.04,32.41,36.00,20.00,AUTO,0,100,NaN,201.30,0.00,-5.87,195.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.88,33.04,32.37,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.88,33.06,32.33,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.89,33.08,32.31,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.89,33.12,32.27,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.89,33.15,32.22,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.89,33.19,32.19,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.89,33.21,32.15,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.89,33.26,32.11,36.00,20.00,AUTO,0,100,NaN,179.10,0.00,-14.16,164.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
