Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,36.27,27.49,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,36.26,27.52,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.00,36.25,27.52,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,36.24,27.56,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,36.21,27.58,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,36.15,27.58,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,36.11,27.63,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,36.02,27.65,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.01,35.73,27.76,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.02,35.55,27.95,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.01,35.45,28.13,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,35.25,28.28,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,35.09,28.47,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,34.92,28.65,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.02,34.57,28.90,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
15.02,34.21,29.16,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
16.02,33.94,29.45,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
17.03,33.67,29.83,36.00,20.00,MAN,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
18.03,33.40,30.12,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
19.03,33.21,30.47,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
20.03,33.12,30.69,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
21.03,32.97,30.97,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
22.04,32.66,31.18,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
23.04,32.44,31.51,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
24.04,32.25,31.77,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
25.04,32.07,32.03,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
26.04,31.94,32.40,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
27.04,31.83,32.70,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
28.04,31.80,32.98,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
29.04,31.76,33.16,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
30.05,31.74,33.28,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
31.05,31.71,33.41,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
32.05,31.66,33.44,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
33.05,31.63,33.52,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
34.05,31.58,33.59,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
35.06,31.54,33.67,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
36.06,31.51,33.70,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
37.06,31.46,33.79,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
38.06,31.43,33.83,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
39.06,31.37,33.89,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
40.06,31.35,33.92,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
41.07,31.30,34.05,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
42.06,31.26,34.08,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
43.07,31.23,34.17,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
44.07,31.21,34.23,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
45.07,31.19,34.31,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
46.07,31.16,34.31,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
47.07,31.15,34.39,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
48.07,31.14,34.43,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
49.08,31.12,34.43,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
50.08,31.11,34.47,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
51.08,31.10,34.51,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
52.08,31.10,34.55,36.00,20.00,MAN,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
