Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.54,34.63,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,31.53,34.63,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,31.53,34.60,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,31.53,34.60,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,31.54,34.60,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,31.56,34.62,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,31.57,34.62,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,31.58,34.62,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.58,34.62,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.59,34.58,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.61,34.58,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,31.63,34.58,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,31.65,34.55,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,31.67,34.51,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,31.68,34.51,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,31.69,34.48,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,0.00,267.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,31.71,34.50,36.00,20.00,AUTO,0,100,NaN,258.90,0.00,-10.03,248.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,31.73,34.46,36.00,20.00,AUTO,0,100,NaN,258.90,0.00,-10.03,248.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,31.75,34.46,36.00,20.00,AUTO,0,100,NaN,258.90,0.00,-10.03,248.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,31.78,34.42,36.00,20.00,AUTO,0,100,NaN,258.90,0.00,-10.03,248.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
