Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,31.55,34.76,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,31.57,34.76,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.00,31.58,34.72,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.00,31.59,34.74,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.00,31.60,34.70,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.00,31.63,34.67,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,31.63,34.67,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,31.64,34.63,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
8.01,31.65,34.63,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
9.01,31.65,34.60,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
10.01,31.66,34.60,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
11.02,31.66,34.57,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
12.01,31.67,34.57,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
13.02,31.68,34.57,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
14.02,31.67,34.57,36.00,20.00,AUTO,9,0,0,218.50,23.14,-4025.52,-3783.88,NaN,NaN,NaN,NaN
15.02,31.66,34.57,36.00,20.00,AUTO,9,1,0,216.25,23.14,-5.45,233.93,NaN,NaN,NaN,NaN
