Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.73,34.26,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,31.72,34.26,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,31.72,34.26,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,31.73,34.26,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,31.74,34.21,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,31.75,34.21,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,31.76,34.21,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,31.79,34.21,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.80,34.21,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.82,34.18,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.84,34.18,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,31.85,34.14,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,31.86,34.14,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.86,31.88,34.09,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,31.92,34.08,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,31.93,34.03,36.00,20.00,AUTO,0,100,NaN,256.20,0.00,0.00,256.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,31.95,34.03,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,31.97,34.03,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,31.99,33.99,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.87,32.01,33.96,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,32.04,33.92,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.87,32.07,33.89,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.10,33.85,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,32.12,33.81,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,32.14,33.77,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,32.17,33.73,36.00,20.00,AUTO,0,100,NaN,244.50,0.00,-16.44,228.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
