Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,28.91,40.21,36.00,20.00,AUTO,10,100,0,531.59,0.00,1.18,568.21,0.00,0.00,0.00,0.00
0.84,28.90,40.21,36.00,20.00,AUTO,18,100,0,532.40,0.00,2.03,569.92,0.00,0.00,0.00,0.00
1.84,28.91,40.18,36.00,20.00,AUTO,18,100,0,531.59,0.00,2.53,569.57,0.00,0.00,0.00,0.00
2.84,28.93,40.18,36.00,20.00,AUTO,18,100,0,529.98,0.00,2.70,568.01,0.00,0.00,0.00,0.00
3.85,28.95,40.18,36.00,20.00,AUTO,18,100,0,528.38,0.00,2.52,566.12,0.00,0.00,0.00,0.00
4.85,28.98,40.14,36.00,20.00,AUTO,18,100,0,526.77,0.00,2.01,563.89,0.00,0.00,0.00,0.00
5.85,28.99,40.11,36.00,20.00,AUTO,18,100,0,525.96,0.00,1.16,562.18,0.00,0.00,0.00,0.00
6.85,29.01,40.07,36.00,20.00,AUTO,18,100,0,524.35,0.00,-0.03,559.28,0.00,0.00,0.00,0.00
7.85,29.03,40.07,36.00,20.00,AUTO,18,100,0,522.74,0.00,-0.04,557.56,0.00,0.00,0.00,0.00
8.85,29.05,40.03,36.00,20.00,AUTO,18,100,0,521.14,0.00,-0.04,555.84,0.00,0.00,0.00,0.00
9.85,29.07,40.00,36.00,20.00,AUTO,18,100,0,519.53,0.00,-0.04,554.12,0.00,0.00,0.00,0.00
10.86,29.12,39.97,36.00,20.00,AUTO,18,100,0,516.31,0.00,-0.04,550.69,0.00,0.00,0.00,0.00
11.86,29.15,39.93,36.00,20.00,AUTO,18,100,0,513.90,0.00,-0.05,548.11,0.00,0.00,0.00,0.00
12.86,29.19,39.92,36.00,20.00,AUTO,18,100,0,510.68,0.00,-0.06,544.67,0.00,0.00,0.00,0.00
13.86,29.20,39.88,36.00,20.00,AUTO,18,100,0,509.87,0.00,-0.06,543.81,0.00,0.00,0.00,0.00
14.86,29.24,39.82,36.00,20.00,AUTO,18,100,0,506.66,0.00,-0.06,540.37,0.00,0.00,0.00,0.00
15.86,29.30,39.78,36.00,20.00,AUTO,18,100,0,502.64,0.00,-0.07,536.08,0.00,0.00,0.00,0.00
16.87,29.34,39.74,36.00,20.00,AUTO,18,100,0,499.42,0.00,-0.07,532.64,0.00,0.00,0.00,0.00
17.87,29.38,39.67,36.00,20.00,AUTO,18,100,0,496.20,0.00,-0.08,529.20,0.00,0.00,0.00,0.00
18.87,29.41,39.64,36.00,20.00,AUTO,18,100,0,494.59,0.00,-0.08,527.49,0.00,0.00,0.00,0.00
19.87,29.43,39.57,36.00,20.00,AUTO,18,100,0,492.98,0.00,-0.07,525.77,0.00,0.00,0.00,0.00
20.87,29.47,39.54,36.00,20.00,AUTO,18,100,0,489.77,0.00,-0.08,522.34,0.00,0.00,0.00,0.00
21.88,29.50,39.47,36.00,20.00,AUTO,18,100,0,487.35,0.00,-0.07,519.77,0.00,0.00,0.00,0.00
22.88,29.53,39.46,36.00,20.00,AUTO,18,100,0,484.94,0.00,-0.07,517.20,0.00,0.00,0.00,0.00
23.88,29.59,39.39,36.00,20.00,AUTO,18,100,0,480.92,0.00,-0.07,512.91,0.00,0.00,0.00,0.00
24.88,29.65,39.29,36.00,20.00,AUTO,18,100,0,476.09,0.00,-0.07,507.76,0.00,0.00,0.00,0.00
25.88,29.67,39.22,36.00,20.00,AUTO,18,100,0,474.48,0.00,-0.08,506.03,0.00,0.00,0.00,0.00
26.88,29.71,39.17,36.00,20.00,AUTO,18,100,0,472.07,0.00,-0.08,503.46,0.00,0.00,0.00,0.00
30.32,29.75,39.14,36.00,20.00,AUTO,18,100,0,468.85,0.00,-0.08,500.03,0.00,0.00,0.00,0.00
30.33,29.80,39.07,36.00,20.00,AUTO,18,100,0,464.83,0.00,-0.08,495.73,0.00,0.00,0.00,0.00
30.33,29.85,39.01,36.00,20.00,AUTO,18,100,0,461.61,0.00,-0.09,492.30,0.00,0.00,0.00,0.00
30.89,29.89,38.96,36.00,20.00,AUTO,18,100,0,458.39,0.00,-0.08,488.87,0.00,0.00,0.00,0.00
31.89,29.93,38.89,36.00,20.00,AUTO,18,100,0,455.18,0.00,-0.08,485.44,0.00,0.00,0.00,0.00
32.89,29.98,38.82,36.00,20.00,AUTO,18,100,0,451.15,0.00,-0.09,481.14,0.00,0.00,0.00,0.00
33.89,30.04,38.82,36.00,20.00,AUTO,18,100,0,447.13,0.00,-0.09,476.85,0.00,0.00,0.00,0.00
34.90,30.10,38.72,36.00,20.00,AUTO,18,100,0,442.31,0.00,-0.10,471.70,0.00,0.00,0.00,0.00
35.90,30.13,38.65,36.00,20.00,AUTO,18,100,0,439.89,0.00,-0.10,469.12,0.00,0.00,0.00,0.00
36.90,30.18,38.54,36.00,20.00,AUTO,18,100,0,436.68,0.00,-0.10,465.69,0.00,0.00,0.00,0.00
37.90,30.23,38.49,36.00,20.00,AUTO,18,100,0,432.65,0.00,-0.10,461.40,0.00,0.00,0.00,0.00
38.90,30.27,38.43,36.00,20.00,AUTO,18,100,0,429.44,0.00,-0.10,457.97,0.00,0.00,0.00,0.00
39.90,30.33,38.36,36.00,20.00,AUTO,18,100,0,425.41,0.00,-0.10,453.68,0.00,0.00,0.00,0.00
40.90,30.38,38.31,36.00,20.00,AUTO,18,100,0,421.39,0.00,-0.10,449.39,0.00,0.00,0.00,0.00
41.90,30.42,38.21,36.00,20.00,AUTO,18,100,0,418.18,0.00,-0.09,445.96,0.00,0.00,0.00,0.00
42.91,30.47,38.14,36.00,20.00,AUTO,18,100,0,414.96,0.00,-0.10,442.52,0.00,0.00,0.00,0.00
43.91,30.55,38.08,36.00,20.00,AUTO,18,100,0,408.52,0.00,-0.10,435.65,0.00,0.00,0.00,0.00
44.91,30.55,38.04,36.00,20.00,AUTO,18,100,0,408.52,0.00,-0.10,435.66,0.00,0.00,0.00,0.00
45.92,30.56,38.00,36.00,20.00,AUTO,18,100,0,407.72,0.00,-0.09,434.81,0.00,0.00,0.00,0.00
46.91,30.57,37.89,36.00,20.00,AUTO,18,100,0,406.91,0.00,-0.07,433.97,0.00,0.00,0.00,0.00
47.91,30.65,37.83,36.00,20.00,AUTO,18,100,0,401.28,0.00,-0.07,427.97,0.00,0.00,0.00,0.00
48.92,30.71,37.76,36.00,20.00,AUTO,18,100,0,396.46,0.00,-0.07,422.82,0.00,0.00,0.00,0.00
49.92,30.78,37.72,36.00,20.00,AUTO,18,100,0,391.63,0.00,-0.08,417.66,0.00,0.00,0.00,0.00
50.92,30.83,37.65,36.00,20.00,AUTO,18,100,0,387.61,0.00,-0.09,413.36,0.00,0.00,0.00,0.00
51.92,30.87,37.58,36.00,20.00,AUTO,18,100,0,384.39,0.00,-0.10,409.92,0.00,0.00,0.00,0.00
52.92,30.92,37.53,36.00,20.00,AUTO,18,100,0,381.17,0.00,-0.11,406.48,0.00,0.00,0.00,0.00
53.93,30.97,37.46,36.00,20.00,AUTO,18,100,0,377.15,0.00,-0.11,402.18,0.00,0.00,0.00,0.00
54.92,31.02,37.36,36.00,20.00,AUTO,18,100,0,373.13,0.00,-0.10,397.90,0.00,0.00,0.00,0.00
55.93,31.06,37.30,36.00,20.00,AUTO,18,100,0,370.72,0.00,-0.10,395.33,0.00,0.00,0.00,0.00
56.93,31.11,37.25,36.00,20.00,AUTO,18,100,0,366.69,0.00,-0.09,391.05,0.00,0.00,0.00,0.00
57.93,31.15,37.14,36.00,20.00,AUTO,18,100,0,363.48,0.00,-0.09,387.62,0.00,0.00,0.00,0.00
58.93,31.21,37.11,36.00,20.00,AUTO,18,100,0,359.46,0.00,-0.09,383.32,0.00,0.00,0.00,0.00
59.93,31.25,37.06,36.00,20.00,AUTO,18,100,0,356.24,0.00,-0.09,379.89,0.00,0.00,0.00,0.00
60.94,31.31,37.00,36.00,20.00,AUTO,18,100,0,351.41,0.00,-0.10,374.74,0.00,0.00,0.00,0.00
61.94,31.38,36.89,36.00,20.00,AUTO,18,100,0,346.58,0.00,-0.10,369.59,0.00,0.00,0.00,0.00
62.94,31.43,36.85,36.00,20.00,AUTO,18,100,0,342.56,0.00,-0.11,365.29,0.00,0.00,0.00,0.00
63.94,31.49,36.78,36.00,20.00,AUTO,18,100,0,338.54,0.00,-0.11,361.00,0.00,0.00,0.00,0.00
64.94,31.54,36.72,36.00,20.00,AUTO,18,100,0,334.52,0.00,-0.11,356.71,0.00,0.00,0.00,0.00
65.94,31.60,36.66,36.00,20.00,AUTO,18,100,0,329.69,0.00,-0.11,351.56,0.00,0.00,0.00,0.00
66.95,31.65,36.59,36.00,20.00,AUTO,18,100,0,326.48,0.00,-0.11,348.13,0.00,0.00,0.00,0.00
67.95,31.69,36.53,36.00,20.00,AUTO,18,100,0,323.26,0.00,-0.11,344.70,0.00,0.00,0.00,0.00
68.95,31.72,36.43,36.00,20.00,AUTO,18,100,0,320.84,0.00,-0.10,342.13,0.00,0.00,0.00,0.00
69.95,31.79,36.38,36.00,20.00,AUTO,18,100,0,316.02,0.00,-0.10,336.99,0.00,0.00,0.00,0.00
70.95,31.83,36.31,36.00,20.00,AUTO,18,100,0,312.80,0.00,-0.10,333.56,0.00,0.00,0.00,0.00
71.95,31.88,36.24,36.00,20.00,AUTO,18,100,0,308.78,0.00,-0.09,329.27,0.00,0.00,0.00,0.00
72.96,31.93,36.19,36.00,20.00,AUTO,18,100,0,305.56,0.00,-0.09,325.84,0.00,0.00,0.00,0.00
73.95,31.95,36.13,36.00,20.00,AUTO,18,100,0,303.95,0.00,-0.09,324.13,0.00,0.00,0.00,0.00
74.96,31.99,36.09,36.00,20.00,AUTO,18,100,0,300.74,0.00,-0.09,320.70,0.00,0.00,0.00,0.00
75.96,32.04,36.02,36.00,20.00,AUTO,18,100,0,296.71,0.00,-0.09,316.41,0.00,0.00,0.00,0.00
76.96,32.08,35.95,36.00,20.00,AUTO,18,100,0,294.30,0.00,-0.08,313.84,0.00,0.00,0.00,0.00
77.96,32.12,35.91,36.00,20.00,AUTO,18,100,0,291.08,0.00,-0.08,310.41,0.00,0.00,0.00,0.00
78.96,32.19,35.88,36.00,20.00,AUTO,18,100,0,285.45,0.00,-0.09,304.40,0.00,0.00,0.00,0.00
79.97,32.23,35.81,36.00,20.00,AUTO,18,100,0,283.04,0.00,-0.09,301.82,0.00,0.00,0.00,0.00
85.16,32.26,35.73,36.00,20.00,AUTO,18,100,0,280.63,0.00,-0.09,299.24,0.00,0.00,0.00,0.00
85.17,32.29,35.66,36.00,20.00,AUTO,18,100,0,278.21,0.00,-0.09,296.67,0.00,0.00,0.00,0.00
85.17,32.37,35.62,36.00,20.00,AUTO,18,100,0,272.58,0.00,-0.09,290.66,0.00,0.00,0.00,0.00
85.17,32.39,35.55,36.00,20.00,AUTO,18,100,0,270.97,0.00,-0.09,288.95,0.00,0.00,0.00,0.00
85.18,32.43,35.52,36.00,20.00,AUTO,18,100,0,267.76,0.00,-0.09,285.52,0.00,0.00,0.00,0.00
85.98,32.47,35.47,36.00,20.00,AUTO,18,100,0,264.54,0.00,-0.08,282.09,0.00,0.00,0.00,0.00
86.98,32.53,35.44,36.00,20.00,AUTO,18,100,0,260.52,0.00,-0.09,277.80,0.00,0.00,0.00,0.00
87.98,32.57,35.37,36.00,20.00,AUTO,18,100,0,257.30,0.00,-0.09,274.36,0.00,0.00,0.00,0.00
88.98,32.61,35.32,36.00,20.00,AUTO,18,100,0,254.08,0.00,-0.09,270.93,0.00,0.00,0.00,0.00
89.98,32.66,35.25,36.00,20.00,AUTO,18,100,0,250.86,0.00,-0.09,267.50,0.00,0.00,0.00,0.00
90.99,32.71,35.22,36.00,20.00,AUTO,18,100,0,246.84,0.00,-0.09,263.21,0.00,0.00,0.00,0.00
91.99,32.74,35.15,36.00,20.00,AUTO,18,100,0,244.43,0.00,-0.09,260.63,0.00,0.00,0.00,0.00
92.99,32.78,35.10,36.00,20.00,AUTO,18,100,0,241.21,0.00,-0.09,257.20,0.00,0.00,0.00,0.00
93.99,32.83,35.07,36.00,20.00,AUTO,18,100,0,237.99,0.00,-0.09,253.77,0.00,0.00,0.00,0.00
94.99,32.87,34.97,36.00,20.00,AUTO,18,100,0,234.78,0.00,-0.09,250.34,0.00,0.00,0.00,0.00
95.99,32.91,34.93,36.00,20.00,AUTO,18,100,0,231.56,0.00,-0.09,246.91,0.00,0.00,0.00,0.00
96.99,32.94,34.89,36.00,20.00,AUTO,18,100,0,229.15,0.00,-0.08,244.34,0.00,0.00,0.00,0.00
97.99,32.99,34.85,36.00,20.00,AUTO,18,100,0,225.93,0.00,-0.08,240.91,0.00,0.00,0.00,0.00
99.00,33.02,34.82,36.00,20.00,AUTO,18,100,0,223.51,0.00,-0.08,238.34,0.00,0.00,0.00,0.00
100.00,33.07,34.75,36.00,20.00,AUTO,18,100,0,219.49,0.00,-0.08,234.04,0.00,0.00,0.00,0.00
101.00,33.12,34.70,36.00,20.00,AUTO,18,100,0,216.28,0.00,-0.08,230.61,0.00,0.00,0.00,0.00
102.00,33.16,34.64,36.00,20.00,AUTO,18,100,0,213.06,0.00,-0.08,227.18,0.00,0.00,0.00,0.00
103.00,33.20,34.60,36.00,20.00,AUTO,18,100,0,209.84,0.00,-0.08,223.75,0.00,0.00,0.00,0.00
104.00,33.27,34.53,36.00,20.00,AUTO,18,100,0,205.01,0.00,-0.09,218.59,0.00,0.00,0.00,0.00
105.01,33.30,34.50,36.00,20.00,AUTO,18,100,0,202.60,0.00,-0.09,216.02,0.00,0.00,0.00,0.00
106.00,33.31,34.42,36.00,20.00,AUTO,18,100,0,201.80,0.00,-0.09,215.16,0.00,0.00,0.00,0.00
107.01,33.35,34.38,36.00,20.00,AUTO,18,100,0,198.58,0.00,-0.08,211.74,0.00,0.00,0.00,0.00
108.01,33.41,34.30,36.00,20.00,AUTO,18,100,0,194.56,0.00,-0.08,207.45,0.00,0.00,0.00,0.00
109.01,33.45,34.26,36.00,20.00,AUTO,18,100,0,191.34,0.00,-0.08,204.02,0.00,0.00,0.00,0.00
110.01,33.50,34.16,36.00,20.00,AUTO,18,100,0,187.32,0.00,-0.08,199.72,0.00,0.00,0.00,0.00
111.01,33.55,34.12,36.00,20.00,AUTO,18,100,0,184.10,0.00,-0.08,196.29,0.00,0.00,0.00,0.00
112.02,33.58,34.04,36.00,20.00,AUTO,18,100,0,181.69,0.00,-0.09,193.71,0.00,0.00,0.00,0.00
113.02,33.61,33.99,36.00,20.00,AUTO,18,100,0,179.27,0.00,-0.09,191.14,0.00,0.00,0.00,0.00
114.02,33.63,33.97,36.00,20.00,AUTO,18,100,0,177.66,0.00,-0.08,189.43,0.00,0.00,0.00,0.00
115.02,33.65,33.89,36.00,20.00,AUTO,18,100,0,176.06,0.00,-0.07,187.72,0.00,0.00,0.00,0.00
116.02,33.70,33.86,36.00,20.00,AUTO,18,100,0,172.84,0.00,-0.07,184.30,0.00,0.00,0.00,0.00
117.02,33.73,33.81,36.00,20.00,AUTO,18,100,0,170.43,0.00,-0.06,181.73,0.00,0.00,0.00,0.00
118.03,33.78,33.77,36.00,20.00,AUTO,18,100,0,166.40,0.00,-0.06,177.43,0.00,0.00,0.00,0.00
119.03,33.80,33.71,36.00,20.00,AUTO,18,100,0,164.79,0.00,-0.07,175.72,0.00,0.00,0.00,0.00
120.03,33.83,33.67,36.00,20.00,AUTO,18,100,0,162.38,0.00,-0.07,173.14,0.00,0.00,0.00,0.00
121.03,33.88,33.63,36.00,20.00,AUTO,18,100,0,159.16,0.00,-0.07,169.70,0.00,0.00,0.00,0.00
122.03,33.91,33.59,36.00,20.00,AUTO,18,100,0,156.75,0.00,-0.07,167.13,0.00,0.00,0.00,0.00
123.03,33.94,33.55,36.00,20.00,AUTO,18,100,0,154.34,0.00,-0.07,164.56,0.00,0.00,0.00,0.00
124.03,33.97,33.53,36.00,20.00,AUTO,18,100,0,151.92,0.00,-0.07,161.98,0.00,0.00,0.00,0.00
125.04,34.02,33.48,36.00,20.00,AUTO,18,100,0,148.71,0.00,-0.07,158.55,0.00,0.00,0.00,0.00
126.04,34.04,33.41,36.00,20.00,AUTO,16,100,0,147.10,0.00,-0.07,156.84,0.00,0.00,0.00,0.00
