Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,31.61,32.32,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,31.58,32.40,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.00,31.55,32.42,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,31.52,32.47,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.00,31.49,32.51,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,31.45,32.58,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,31.43,32.63,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,31.41,32.64,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.01,31.37,32.69,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.01,31.36,32.73,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.02,31.34,32.76,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,31.31,32.80,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,31.29,32.85,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,31.27,32.89,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.02,31.24,32.93,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
15.02,31.23,32.96,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
16.03,31.22,32.95,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
17.03,31.20,32.95,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
18.03,31.18,33.03,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
19.03,31.16,33.11,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
20.03,31.15,33.15,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
21.03,31.15,33.15,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
22.03,31.14,33.19,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
23.04,31.14,33.19,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
24.04,31.14,33.23,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
25.04,31.13,33.23,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
26.04,31.14,33.23,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
27.04,31.15,33.27,36.00,20.00,AUTO,1,100,0,141.60,0.00,10.26,151.86,NaN,NaN,NaN,NaN
