Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,35.88,32.26,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
0.83,35.85,32.31,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
1.83,35.85,32.31,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
2.83,35.84,32.28,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
3.84,35.84,32.28,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
4.84,35.82,32.28,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
5.84,35.82,32.33,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
6.84,35.81,32.33,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
7.84,35.80,32.37,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
8.84,35.80,32.37,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
9.84,35.82,32.37,36.00,20.00,AUTO,0,56,0,4.80,0.72,0.00,55.52,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN
