Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,27.82,42.16,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.01,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.01,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.01,27.82,42.16,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.01,27.82,42.16,36.00,20.00,AUTO,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
8.01,27.82,42.16,36.00,20.00,AUTO,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
9.01,27.82,42.16,36.00,20.00,AUTO,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
10.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
11.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
12.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
13.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
14.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
15.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
16.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
17.02,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
18.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
19.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
20.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
21.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
22.03,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
23.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
24.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
25.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
26.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
27.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
28.04,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
29.05,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
30.05,27.82,42.16,36.00,20.00,MAN,9,100,0,40900.00,0.00,0.00,40900.00,0.00,0.00,0.00,0.00
