Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.14,36.54,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,31.13,36.50,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,31.14,36.50,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,31.15,36.47,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,31.16,36.47,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,31.20,36.43,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,31.20,36.43,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,31.21,36.37,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.23,36.34,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.24,36.35,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.26,36.32,36.00,20.00,AUTO,0,100,NaN,340.20,0.00,0.00,340.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
