Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.96,35.06,32.00,20.00,AUTO,1,0,NaN,0.00,35.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.85,31.95,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.85,31.95,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.85,31.95,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.85,31.94,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.85,31.94,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.85,31.94,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.85,31.96,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.97,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.86,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.86,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.86,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.86,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.87,31.98,35.06,32.00,20.00,AUTO,0,37,NaN,2.20,35.21,0.00,37.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.87,31.98,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.87,31.97,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.87,31.97,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.87,31.97,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.87,31.97,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.88,31.98,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.00,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.88,32.00,35.06,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.88,32.01,35.02,32.00,20.00,AUTO,0,35,NaN,1.10,35.40,-1.93,34.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
