Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,29.43,40.44,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,29.44,40.44,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.00,29.44,40.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.00,29.44,40.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.00,29.44,40.41,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.01,29.44,40.38,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.01,29.44,40.38,36.00,20.00,AUTO,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.01,29.43,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
8.01,29.42,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
9.01,29.42,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
10.02,29.42,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
11.02,29.42,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
12.02,29.41,40.38,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
13.02,29.42,40.41,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
14.02,29.42,40.41,36.00,20.00,AUTO,9,100,0,246053.57,0.00,0.00,246053.57,0.00,0.00,0.00,0.00
15.02,29.42,40.41,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
16.03,29.43,40.41,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
17.03,29.43,40.41,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
18.03,29.44,40.38,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
19.03,29.45,40.38,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
20.05,29.45,40.38,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
21.04,29.46,40.38,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
22.03,29.46,40.38,36.00,20.00,AUTO,9,100,0,246750.00,0.00,0.00,246750.00,0.00,0.00,0.00,0.00
23.04,29.47,40.38,36.00,20.00,AUTO,9,100,0,245906.25,0.00,0.00,245906.25,0.00,0.00,0.00,0.00
24.04,29.49,40.34,36.00,20.00,AUTO,9,100,0,245906.25,0.00,0.00,245906.25,0.00,0.00,0.00,0.00
