Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,28.41,40.85,36.00,20.00,AUTO,10,100,0,569.40,0.00,0.00,645.32,0.00,0.00,0.00,0.00
0.84,28.39,40.85,36.00,20.00,AUTO,18,100,0,571.01,0.00,0.00,647.14,0.00,0.00,0.00,0.00
1.84,28.39,40.85,36.00,20.00,AUTO,18,100,0,571.01,0.00,0.00,647.14,0.00,0.00,0.00,0.00
2.85,28.41,40.82,36.00,20.00,AUTO,18,100,0,569.40,0.00,0.00,645.32,0.00,0.00,0.00,0.00
3.84,28.42,40.85,36.00,20.00,AUTO,18,100,0,568.59,0.00,0.00,644.41,0.00,0.00,0.00,0.00
4.85,28.43,40.85,36.00,20.00,AUTO,18,100,0,567.79,0.00,0.00,643.50,0.00,0.00,0.00,0.00
5.85,28.44,40.85,36.00,20.00,AUTO,18,100,0,566.99,0.00,0.00,642.58,0.00,0.00,0.00,0.00
6.85,28.45,40.85,36.00,20.00,AUTO,18,100,0,566.18,0.00,0.00,641.67,0.00,0.00,0.00,0.00
7.86,28.47,40.85,36.00,20.00,AUTO,18,100,0,564.57,0.00,0.00,639.85,0.00,0.00,0.00,0.00
8.85,28.50,40.84,36.00,20.00,AUTO,18,100,0,562.16,0.00,0.00,637.11,0.00,0.00,0.00,0.00
9.86,28.54,40.81,36.00,20.00,AUTO,18,100,0,559.75,0.00,0.00,634.38,0.00,0.00,0.00,0.00
10.86,28.56,40.81,36.00,20.00,AUTO,18,100,0,558.14,0.00,0.00,632.56,0.00,0.00,0.00,0.00
11.86,28.58,40.75,36.00,20.00,AUTO,18,100,0,556.53,0.00,0.00,630.73,0.00,0.00,0.00,0.00
12.86,28.61,40.71,36.00,20.00,AUTO,18,100,0,554.12,0.00,0.00,628.00,0.00,0.00,0.00,0.00
13.86,28.64,40.68,36.00,20.00,AUTO,18,100,0,551.70,0.00,0.00,625.26,0.00,0.00,0.00,0.00
