Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,30.87,30.96,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,30.86,30.99,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.01,30.85,30.99,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,30.83,31.03,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,30.81,31.07,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,30.80,31.16,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,30.78,31.19,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.02,30.77,31.19,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.01,30.75,31.23,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.01,30.74,31.25,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.02,30.72,31.25,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,30.71,31.30,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,30.70,31.30,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,30.69,31.34,36.00,20.00,AUTO,1,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.03,30.66,31.34,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
15.02,30.66,31.38,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
16.03,30.65,31.41,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
17.03,30.62,31.46,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
18.03,30.62,31.46,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
19.03,30.61,31.50,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
20.03,30.61,31.54,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
21.04,30.60,31.54,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
22.04,30.61,31.54,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
23.04,30.62,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
24.04,30.62,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
25.04,30.63,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
26.04,30.63,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
27.04,30.65,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
28.05,30.66,31.57,36.00,20.00,AUTO,1,100,0,212.20,0.00,5.43,217.63,NaN,NaN,NaN,NaN
29.05,30.68,31.57,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
30.05,30.70,31.57,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
31.05,30.72,31.54,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
32.05,30.76,31.55,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
33.05,30.77,31.51,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
34.06,30.79,31.51,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
35.06,30.81,31.48,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
36.06,30.83,31.48,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
37.06,30.86,31.44,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
38.06,30.90,31.41,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
39.06,30.93,31.41,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
40.07,30.96,31.37,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
41.06,30.99,31.33,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
42.07,31.01,31.29,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
43.07,31.05,31.25,36.00,20.00,AUTO,1,100,0,213.80,0.00,2.48,216.28,NaN,NaN,NaN,NaN
44.08,31.09,31.23,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
45.07,31.12,31.23,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
46.07,31.14,31.19,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
47.08,31.18,31.11,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
48.08,31.21,31.07,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
49.08,31.26,31.05,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
50.08,31.30,31.00,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
51.08,31.34,30.93,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
52.08,31.37,30.89,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
53.09,31.41,30.84,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
54.09,31.46,30.82,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
55.09,31.50,30.78,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
56.09,31.54,30.74,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
57.09,31.57,30.66,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
58.10,31.60,30.64,36.00,20.00,AUTO,1,100,0,198.80,0.00,-11.60,187.20,NaN,NaN,NaN,NaN
59.09,31.64,30.60,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
60.10,31.68,30.56,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
61.10,31.71,30.52,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
62.10,31.75,30.48,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
63.10,31.79,30.45,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
64.10,31.83,30.42,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
65.10,31.86,30.38,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
66.11,31.90,30.34,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
67.11,31.94,30.27,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
68.11,31.97,30.23,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
69.11,32.01,30.15,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
70.11,32.05,30.11,36.00,20.00,AUTO,1,100,0,176.60,0.00,-18.15,158.45,NaN,NaN,NaN,NaN
