Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.32,32.99,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,32.31,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,32.31,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,32.32,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.34,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.35,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.37,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.38,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,32.39,32.99,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,32.40,33.00,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.41,32.96,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.43,32.92,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.44,32.92,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.46,32.92,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.48,32.88,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.85,32.52,32.84,36.00,20.00,AUTO,0,100,NaN,257.60,0.00,0.00,257.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.54,32.84,36.00,20.00,AUTO,0,100,NaN,245.00,0.00,-3.02,241.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.56,32.84,36.00,20.00,AUTO,0,100,NaN,245.00,0.00,-3.02,241.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
