Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,27.26,40.41,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
0.83,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
1.83,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
2.84,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
3.84,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
4.84,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
5.84,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
6.84,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
7.85,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
8.85,27.23,40.44,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
9.85,27.23,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
10.85,27.23,40.44,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
11.85,27.24,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
12.85,27.24,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
13.86,27.25,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
15.13,27.26,40.41,36.00,20.00,AUTO,0,100,0,437.00,0.00,0.00,437.00,NaN,NaN,NaN,NaN
15.86,27.26,40.37,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
16.86,27.27,40.37,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
17.86,27.27,40.37,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
18.86,27.28,40.34,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
19.86,27.29,40.34,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
20.86,27.31,40.36,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
21.87,27.32,40.33,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
22.87,27.34,40.30,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
23.87,27.35,40.30,36.00,20.00,AUTO,0,100,0,437.25,0.00,0.40,437.65,NaN,NaN,NaN,NaN
