Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.89,34.02,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,31.87,34.02,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.84,31.88,34.02,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,31.88,34.02,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,31.90,34.03,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,31.92,34.03,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,31.93,34.03,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,31.94,34.03,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.95,33.99,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.96,33.99,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.97,33.99,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.00,33.96,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.03,33.92,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.05,33.92,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,32.08,33.89,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.09,33.85,36.00,20.00,AUTO,0,100,NaN,246.60,0.00,0.00,246.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.11,33.81,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.13,33.77,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,32.14,33.77,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,32.17,33.73,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,32.18,33.69,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86,32.22,33.65,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.25,33.67,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,32.27,33.67,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,32.28,33.63,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,32.31,33.59,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,32.31,33.51,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88,32.35,33.51,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.88,32.39,33.48,36.00,20.00,AUTO,0,100,NaN,234.90,0.00,-6.50,228.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
