Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,32.43,33.08,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,32.42,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.84,32.43,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,32.43,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,32.44,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,32.45,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,32.47,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,32.47,33.08,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,32.48,33.04,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,32.49,33.04,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,32.50,33.04,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,32.52,33.04,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,32.54,33.00,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,32.56,33.00,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.85,32.58,33.02,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,32.59,32.98,36.00,20.00,AUTO,0,100,NaN,214.20,0.00,0.00,214.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,32.60,32.94,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,32.63,32.89,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,32.64,32.89,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,32.67,32.86,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.87,32.69,32.86,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.86,32.70,32.82,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,32.73,32.82,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,32.74,32.80,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,32.76,32.76,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,32.78,32.76,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,32.79,32.72,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88,32.83,32.67,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.88,32.86,32.67,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.88,32.89,32.60,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.88,32.91,32.61,36.00,20.00,AUTO,0,100,NaN,204.90,0.00,-10.34,194.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.88,32.93,32.53,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.88,32.94,32.53,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.89,32.98,32.49,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.89,33.01,32.45,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.89,33.03,32.45,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.89,33.04,32.41,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.89,33.05,32.37,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.89,33.08,32.35,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.89,33.11,32.35,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.90,33.15,32.31,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.90,33.17,32.27,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.90,33.19,32.22,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.90,33.22,32.19,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.90,33.25,32.15,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.90,33.28,32.12,36.00,20.00,AUTO,0,100,NaN,186.00,0.00,-23.94,162.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.91,33.29,32.04,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.91,33.33,32.04,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.91,33.38,32.00,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.91,33.41,31.96,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.91,33.44,31.94,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.91,33.45,31.90,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.92,33.47,31.86,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.91,33.50,31.82,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.92,33.53,31.78,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.92,33.57,31.73,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.92,33.60,31.70,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.92,33.62,31.67,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.92,33.63,31.67,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.93,33.67,31.59,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.93,33.72,31.59,36.00,20.00,AUTO,0,100,NaN,164.10,0.00,-29.24,134.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.93,33.74,31.51,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.93,33.77,31.49,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.93,33.80,31.45,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.93,33.82,31.41,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.94,33.86,31.37,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.94,33.88,31.33,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.94,33.91,31.28,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.94,33.95,31.26,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.94,33.95,31.26,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.95,33.97,31.22,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.94,34.01,31.19,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.95,34.05,31.14,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.95,34.08,31.12,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.95,34.11,31.04,36.00,20.00,AUTO,0,100,NaN,138.30,0.00,-34.10,104.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
