Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,31.07,36.78,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,31.05,36.76,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.83,31.06,36.76,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,31.06,36.72,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,31.07,36.74,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,31.07,36.72,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.84,31.07,36.72,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.84,31.08,36.74,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.09,36.74,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.10,36.71,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.11,36.71,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,31.12,36.71,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,31.13,36.71,36.00,20.00,AUTO,0,100,NaN,295.80,0.00,0.00,295.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
