Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out,T_output,RH_output,T_min_thld,T_max_thld,RH_min_thld,RH_max_thld
0.00,30.95,35.78,36.00,20.00,AUTO,0,0,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84,30.93,35.78,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.84,30.94,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.84,30.94,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.84,30.96,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.84,30.97,35.78,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.85,30.98,35.78,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.85,30.98,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.85,31.00,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.85,31.01,35.74,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85,31.04,35.71,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.85,31.05,35.71,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.85,31.07,35.68,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.85,31.09,35.69,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.86,31.10,35.66,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.86,31.12,35.66,36.00,20.00,AUTO,0,100,NaN,303.00,0.00,0.00,303.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.86,31.14,35.60,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.86,31.18,35.56,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.86,31.20,35.53,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.86,31.22,35.50,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.86,31.24,35.51,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.87,31.27,35.48,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.87,31.30,35.44,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.87,31.33,35.41,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.87,31.36,35.37,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.87,31.40,35.34,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.87,31.43,35.33,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.88,31.46,35.29,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.88,31.50,35.26,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.88,31.52,35.19,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.88,31.56,35.16,36.00,20.00,AUTO,0,100,NaN,293.40,0.00,-4.66,288.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.88,31.59,35.15,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.88,31.63,35.11,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.89,31.66,35.08,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.89,31.69,35.01,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.89,31.73,34.98,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.89,31.78,34.96,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.89,31.81,34.86,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.90,31.85,34.82,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.89,31.87,34.79,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.90,31.90,34.73,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.90,31.94,34.71,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.90,31.96,34.67,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.90,32.00,34.64,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.90,32.03,34.56,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.90,32.08,34.52,36.00,20.00,AUTO,0,100,NaN,267.60,0.00,-13.57,254.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.91,32.11,34.50,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.91,32.15,34.41,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.91,32.19,34.37,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.91,32.23,34.34,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.91,32.25,34.25,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.91,32.29,34.23,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.92,32.33,34.19,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.92,32.38,34.15,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.92,32.40,34.03,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.92,32.45,34.01,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.92,32.49,33.93,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.92,32.54,33.89,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.92,32.56,33.81,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.93,32.60,33.79,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.93,32.63,33.75,36.00,20.00,AUTO,0,100,NaN,236.70,0.00,-17.02,219.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.93,32.67,33.70,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.93,32.71,33.63,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.93,32.75,33.59,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.93,32.78,33.53,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.94,32.83,33.48,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.94,32.86,33.44,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.94,32.90,33.41,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.94,32.94,33.34,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.94,33.00,33.30,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.95,33.04,33.22,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.94,33.06,33.14,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.95,33.11,33.10,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.95,33.15,33.04,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.95,33.17,32.99,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.95,33.20,32.96,36.00,20.00,AUTO,0,100,NaN,203.10,0.00,-18.66,184.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.95,33.26,32.92,36.00,20.00,AUTO,0,100,NaN,168.90,0.00,-19.21,149.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
