Time_Seconds,Temperature,Humidity,Setpoint_Temperature,Setpoint_Humidity,Ctrl,Error_Code,T_PWM,RH_PWM,T_PID_p,T_PID_i,T_PID_d,T_PID_out,RH_PID_p,RH_PID_i,RH_PID_d,RH_PID_out
0.00,37.48,26.21,36.00,20.00,AUTO,5,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
1.00,37.50,26.21,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
2.00,37.49,26.21,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
3.01,37.49,26.21,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
4.01,37.48,26.25,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
5.01,37.47,26.25,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
6.01,37.47,26.25,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
7.01,37.46,26.29,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
8.01,37.45,26.29,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
9.02,37.44,26.29,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
10.01,37.42,26.33,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
11.02,37.41,26.33,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
12.02,37.41,26.33,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
13.02,37.40,26.33,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
14.02,37.38,26.32,36.00,20.00,AUTO,0,0,0,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN
15.02,37.37,26.32,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
16.03,37.35,26.36,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
17.03,37.34,26.36,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
18.03,37.33,26.36,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
19.03,37.31,26.39,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
20.03,37.30,26.39,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
21.03,37.29,26.39,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
22.04,37.28,26.44,36.00,20.00,AUTO,0,0,0,-69.50,0.00,3.68,-65.82,NaN,NaN,NaN,NaN
