Tempo_s,Valore_Sensore
1.554,418.00
1.639,409.00
1.738,402.00
1.838,395.00
1.938,389.00
2.039,384.00
2.139,378.00
2.238,372.00
2.338,368.00
2.439,363.00
2.538,359.00
2.639,355.00
2.739,351.00
2.838,347.00
3.170,344.00
3.204,341.00
3.214,338.00
3.239,335.00
3.339,333.00
3.439,330.00
3.539,328.00
3.639,326.00
3.738,324.00
3.838,323.00
3.938,321.00
4.038,320.00
4.139,318.00
4.239,318.00
4.339,316.00
4.439,316.00
4.538,315.00
4.639,314.00
4.739,313.00
4.839,313.00
4.938,313.00
